"SurveyIndicator","IndicatorName","SurveyID","meanY","maxY","minY"
"KHM72+SecondaryEducation35+","SecondaryEducation35+","KHM72",0.048696049334705,0.048696049334705,0.048696049334705
"KHM72+ChildMarriage18","ChildMarriage18","KHM72",0.152801576309291,0.152801576309291,0.152801576309291
"KHM72+MobilePhonePR","MobilePhonePR","KHM72",0.898120084792898,0.898120084792898,0.898120084792898
"KHM72+EmotionalViolence","EmotionalViolence","KHM72",0.252182041244246,0.252182041244246,0.252182041244246
"KHM72+TeenagePregnancy","TeenagePregnancy","KHM72",0.119851140949363,0.119851140949363,0.119851140949363
"KHM72+HouseholdBasic","HouseholdBasic","KHM72",0.134278851270792,0.134278851270792,0.134278851270792
"KHM72+SecondaryEducation2035","SecondaryEducation2035","KHM72",0.154779374172152,0.154779374172152,0.154779374172152
"KHM72+MultiDeprivation","MultiDeprivation","KHM72",0.123543609845887,0.123543609845887,0.123543609845887
"KHM72+BasicWater","BasicWater","KHM72",0.629382868092633,0.629382868092633,0.629382868092633
"KHM72+AdolescentBirthRate","AdolescentBirthRate","KHM72",0.240772058967929,0.240772058967929,0.240772058967929
"KHM72+HigherEducation2535","HigherEducation2535","KHM72",0.074353181206925,0.074353181206925,0.074353181206925
"KHM72+ContraceptiveMethod","ContraceptiveMethod","KHM72",0.565375074029287,0.565375074029287,0.565375074029287
"KHM72+HandWashPR","HandWashPR","KHM72",0.682778141800261,0.682778141800261,0.682778141800261
"KHM72+LearningPR","LearningPR","KHM72",0.948472221481518,0.948472221481518,0.948472221481518
"KHM72+SafeSanitation","SafeSanitation","KHM72",0.460115691164306,0.460115691164306,0.460115691164306
"KHM72+WaterOnsitePR","WaterOnsitePR","KHM72",0.447129600835782,0.447129600835782,0.447129600835782
"KHM72+HigherEducation35+","HigherEducation35+","KHM72",0.018676432797698,0.018676432797698,0.018676432797698
"KHM72+SexualPhysicalViolence","SexualPhysicalViolence","KHM72",0.185329315832737,0.185329315832737,0.185329315832737
"KHM72+ChildMarriage15","ChildMarriage15","KHM72",0.015172221822289,0.015172221822289,0.015172221822289
"KHM72+CleanWater","CleanWater","KHM72",0.651754273341316,0.651754273341316,0.651754273341316
"KHM72+NotCrowdedPR","NotCrowdedPR","KHM72",0.210467272776574,0.210467272776574,0.210467272776574
"KHM72+BankAccountPR","BankAccountPR","KHM72",0.136170237238138,0.136170237238138,0.136170237238138
"KHM72+CleanFuel","CleanFuel","KHM72",0.158253797684255,0.158253797684255,0.158253797684255
"KHM72+PhysicalViolence","PhysicalViolence","KHM72",0.16495410349016,0.16495410349016,0.16495410349016
"KHM72+MobilePhone","MobilePhone","KHM72",0.872042493988892,0.872042493988892,0.872042493988892
"GEO2018+HigherEducation35+","HigherEducation35+","GEO2018",0.346684995492108,0.346684995492108,0.346684995492108
"GEO2018+BankCardHH","BankCardHH","GEO2018",0.865745949321339,0.865745949321339,0.865745949321339
"GEO2018+SafeSanitationHL","SafeSanitationHL","GEO2018",0.917336214873502,0.917336214873502,0.917336214873502
"GEO2018+CleanFuel","CleanFuel","GEO2018",0.913849965381808,0.913849965381808,0.913849965381808
"GEO2018+SecondaryEducation2035","SecondaryEducation2035","GEO2018",0.772942216430352,0.772942216430352,0.772942216430352
"GEO2018+ChildMarriage18","ChildMarriage18","GEO2018",0.098606278302643,0.098606278302643,0.098606278302643
"GEO2018+ProfessionalHelp","ProfessionalHelp","GEO2018",0.994130740829798,0.994130740829798,0.994130740829798
"GEO2018+HigherEducation2535","HigherEducation2535","GEO2018",0.463120784839809,0.463120784839809,0.463120784839809
"GEO2018+BasicWater","BasicWater","GEO2018",0.953398918345036,0.953398918345036,0.953398918345036
"GEO2018+AccessElectricity","AccessElectricity","GEO2018",0.997624223699764,0.997624223699764,0.997624223699764
"GEO2018+CleanWater","CleanWater","GEO2018",0.973796345620605,0.973796345620605,0.973796345620605
"GEO2018+WaterOnstieHL","WaterOnstieHL","GEO2018",0.915798800125761,0.915798800125761,0.915798800125761
"GEO2018+LearningHL","LearningHL","GEO2018",0.997066023360247,0.997066023360247,0.997066023360247
"GEO2018+HouseholdTechNeed","HouseholdTechNeed","GEO2018",0.827466214385478,0.827466214385478,0.827466214385478
"GEO2018+HandwashHL","HandwashHL","GEO2018",0.918508118706458,0.918508118706458,0.918508118706458
"GEO2018+Covid","Covid","GEO2018",0.565726109472604,0.565726109472604,0.565726109472604
"GEO2018+MobilePhone","MobilePhone","GEO2018",1000,1000,1000
"GEO2018+ReasonBeating","ReasonBeating","GEO2018",1000,1000,1000
"GEO2018+ChildMarriage15","ChildMarriage15","GEO2018",0.003484310136735,0.003484310136735,0.003484310136735
"GEO2018+Land","Land","GEO2018",0.82283710867337,0.82283710867337,0.82283710867337
"GEO2018+SafeSanitation","SafeSanitation","GEO2018",0.907011027465585,0.907011027465585,0.907011027465585
"GEO2018+SecondaryEducation35+","SecondaryEducation35+","GEO2018",0.745588284104704,0.745588284104704,0.745588284104704
"GEO2018+MobilePhoneHH","MobilePhoneHH","GEO2018",0.957047517122674,0.957047517122674,0.957047517122674
"GEO2018+AdolescentBirthRate","AdolescentBirthRate","GEO2018",0.124870430856961,0.124870430856961,0.124870430856961
"GEO2018+ContraceptiveMethod","ContraceptiveMethod","GEO2018",0.484609849905267,0.484609849905267,0.484609849905267
"GEO2018+InternetUse","InternetUse","GEO2018",1000,1000,1000
"GEO2018+HouseholdBasic","HouseholdBasic","GEO2018",0.842709670392364,0.842709670392364,0.842709670392364
"GEO2018+TeenPregnancy","TeenPregnancy","GEO2018",0.076881378160634,0.076881378160634,0.076881378160634
"GEO2018+NotCrowdedHL","NotCrowdedHL","GEO2018",0.708212622699439,0.708212622699439,0.708212622699439
"IND71+TeenagePregnancy","TeenagePregnancy","IND71",0.079085517857901,0.079085517857901,0.079085517857901
"IND71+SecondaryEducation35+","SecondaryEducation35+","IND71",0.135100045433169,0.135100045433169,0.135100045433169
"IND71+HigherEducation35+","HigherEducation35+","IND71",0.083747933773302,0.083747933773302,0.083747933773302
"IND71+SecondaryEducation2035","SecondaryEducation2035","IND71",0.321498921833018,0.321498921833018,0.321498921833018
"IND71+SafeSanitationPR","SafeSanitationPR","IND71",0.488429912372951,0.488429912372951,0.488429912372951
"IND71+ContraceptiveMethod","ContraceptiveMethod","IND71",0.728114772483478,0.728114772483478,0.728114772483478
"IND71+ChildMarriage18","ChildMarriage18","IND71",0.226587065117874,0.226587065117874,0.226587065117874
"IND71+HigherEducation2535","HigherEducation2535","IND71",0.176490391217253,0.176490391217253,0.176490391217253
"IND71+WaterOnsitePR","WaterOnsitePR","IND71",0.644454486981018,0.644454486981018,0.644454486981018
"IND71+NotCrowdedPR","NotCrowdedPR","IND71",0.284761261058762,0.284761261058762,0.284761261058762
"IND71+Overweight","Overweight","IND71",0.020986586112844,0.020986586112844,0.020986586112844
"IND71+LearningPR","LearningPR","IND71",0.946851865928533,0.946851865928533,0.946851865928533
"IND71+HouseholdBasic","HouseholdBasic","IND71",0.358716468619876,0.358716468619876,0.358716468619876
"IND71+ChildMarriage15","ChildMarriage15","IND71",0.047852574750889,0.047852574750889,0.047852574750889
"IND71+Wasting","Wasting","IND71",0.213035665319335,0.213035665319335,0.213035665319335
"IND71+MultiDeprivation","MultiDeprivation","IND71",0.893971273419131,0.893971273419131,0.893971273419131
"IND71+NotOverweight","NotOverweight","IND71",0.979013413887156,0.979013413887156,0.979013413887156
"IND71+Covid","Covid","IND71",0.120097108660476,0.120097108660476,0.120097108660476
"IND71+SexualViolence","SexualViolence","IND71",0.069305991693221,0.069305991693221,0.069305991693221
"IND71+Stunting","Stunting","IND71",0.386606883924614,0.386606883924614,0.386606883924614
"IND71+SafeSanitation","SafeSanitation","IND71",0.484221558700495,0.484221558700495,0.484221558700495
"IND71+HandWashPR","HandWashPR","IND71",0.591869045380739,0.591869045380739,0.591869045380739
"IND71+ProfessionalHelp","ProfessionalHelp","IND71",0.854872877685619,0.854872877685619,0.854872877685619
"IND71+CleanFuel","CleanFuel","IND71",0.437673320146985,0.437673320146985,0.437673320146985
"IND71+Land","Land","IND71",0.52614596008815,0.52614596008815,0.52614596008815
"IND71+BankAccount","BankAccount","IND71",0.52990900523247,0.52990900523247,0.52990900523247
"IND71+EmotionalViolence","EmotionalViolence","IND71",0.139403862944467,0.139403862944467,0.139403862944467
"IND71+MobilePhone","MobilePhone","IND71",0.607128825762715,0.903969705574918,0.458708385856613
"IND71+AllViolence","AllViolence","IND71",0.337029852643649,0.337029852643649,0.337029852643649
"IND71+AdolescentBirthRate","AdolescentBirthRate","IND71",0.261134675318254,0.261134675318254,0.261134675318254
"IND71+ChildHealth","ChildHealth","IND71",0.456716010359894,0.456716010359894,0.456716010359894
"IND71+BankCard","BankCard","IND71",0.893971273419131,0.893971273419131,0.893971273419131
"IND71+AccessElectricity","AccessElectricity","IND71",0.882037915940664,0.882037915940664,0.882037915940664
"IND71+CleanWater","CleanWater","IND71",0.940057006686297,0.940057006686297,0.940057006686297
"IND71+PhysicalViolence","PhysicalViolence","IND71",0.302266973830274,0.302266973830274,0.302266973830274
"IND71+SexualPhysicalViolence","SexualPhysicalViolence","IND71",0.313663316466039,0.313663316466039,0.313663316466039
"IND71+HouseholdTechNeed","HouseholdTechNeed","IND71",0.903969705574918,0.903969705574918,0.903969705574918
"IND71+NotWasting","NotWasting","IND71",0.786964334680665,0.786964334680665,0.786964334680665
"IND71+NotStunting","NotStunting","IND71",0.613393116075385,0.613393116075385,0.613393116075385
"IND71+BasicWater","BasicWater","IND71",0.879512804748006,0.879512804748006,0.879512804748006
"IDN63+HigherEducation2535","HigherEducation2535","IDN63",0.136264444492727,0.136264444492727,0.136264444492727
"IDN63+ContraceptiveMethod","ContraceptiveMethod","IDN63",0.789896101374376,0.789896101374376,0.789896101374376
"IDN63+HigherEducation35+","HigherEducation35+","IDN63",0.078641820153405,0.078641820153405,0.078641820153405
"IDN63+SafeSanitation","SafeSanitation","IDN63",0.675411193833634,0.675411193833634,0.675411193833634
"IDN63+MobilePhone","MobilePhone","IDN63",0.829457700587489,0.829457700587489,0.829457700587489
"IDN63+ProfessionalHelp","ProfessionalHelp","IDN63",0.847621318036971,0.847621318036971,0.847621318036971
"IDN63+SecondaryEducation35+","SecondaryEducation35+","IDN63",0.244601623500547,0.244601623500547,0.244601623500547
"IDN63+SecondaryEducation2035","SecondaryEducation2035","IDN63",0.456017020652696,0.456017020652696,0.456017020652696
"IDN63+MultiDeprivation","MultiDeprivation","IDN63",0.372699658897093,0.372699658897093,0.372699658897093
"IDN63+AccessElectricity","AccessElectricity","IDN63",0.959574622132907,0.959574622132907,0.959574622132907
"IDN63+HouseholdTechNeed","HouseholdTechNeed","IDN63",0.829457700587489,0.829457700587489,0.829457700587489
"IDN63+Land","Land","IDN63",0.543810924714152,0.543810924714152,0.543810924714152
"IDN63+CleanWater","CleanWater","IDN63",0.785771641548273,0.785771641548273,0.785771641548273
"IDN63+HouseholdBasic","HouseholdBasic","IDN63",0.389272986034148,0.389272986034148,0.389272986034148
"IDN63+BankCard","BankCard","IDN63",0.372699658897093,0.372699658897093,0.372699658897093
"IDN63+CleanFuel","CleanFuel","IDN63",0.522779027384174,0.522779027384174,0.522779027384174
"IDN63+BasicWater","BasicWater","IDN63",0.666620736341137,0.666620736341137,0.666620736341137
"IDN71+AccessElectricity","AccessElectricity","IDN71",0.97115755327774,0.97115755327774,0.97115755327774
"IDN71+HandWashPR","HandWashPR","IDN71",0.882112170889616,0.882112170889616,0.882112170889616
"IDN71+ProfessionalHelp","ProfessionalHelp","IDN71",0.925840331847068,0.925840331847068,0.925840331847068
"IDN71+SafeSanitationPR","SafeSanitationPR","IDN71",0.905884926640485,0.905884926640485,0.905884926640485
"IDN71+MultiDeprivation","MultiDeprivation","IDN71",0.519027193935,0.519027193935,0.519027193935
"IDN71+ChildMarriage18","ChildMarriage18","IDN71",0.089701441051221,0.089701441051221,0.089701441051221
"IDN71+SecondaryEducation35+","SecondaryEducation35+","IDN71",0.285069141961783,0.285069141961783,0.285069141961783
"IDN71+BasicWater","BasicWater","IDN71",0.883541813354986,0.883541813354986,0.883541813354986
"IDN71+Land","Land","IDN71",0.518879487862817,0.518879487862817,0.518879487862817
"IDN71+HouseholdTechNeed","HouseholdTechNeed","IDN71",0.889944510291197,0.889944510291197,0.889944510291197
"IDN71+CleanWater","CleanWater","IDN71",0.909124675366213,0.909124675366213,0.909124675366213
"IDN71+Covid","Covid","IDN71",0.473064839868526,0.473064839868526,0.473064839868526
"IDN71+ContraceptiveMethod","ContraceptiveMethod","IDN71",0.771421888750556,0.771421888750556,0.771421888750556
"IDN71+NotCrowdedPR","NotCrowdedPR","IDN71",0.650140373017966,0.650140373017966,0.650140373017966
"IDN71+HigherEducation2535","HigherEducation2535","IDN71",0.176692661593311,0.176692661593311,0.176692661593311
"IDN71+InternetUse","InternetUse","IDN71",0.466058454058809,0.466058454058809,0.466058454058809
"IDN71+BankCard","BankCard","IDN71",0.519027193935,0.519027193935,0.519027193935
"IDN71+HigherEducation35+","HigherEducation35+","IDN71",0.090744407457888,0.090744407457888,0.090744407457888
"IDN71+ChildMarriage15","ChildMarriage15","IDN71",0.010724233996699,0.010724233996699,0.010724233996699
"IDN71+SafeSanitation","SafeSanitation","IDN71",0.714531182151198,0.714531182151198,0.714531182151198
"IDN71+MobilePhone","MobilePhone","IDN71",0.825036577599898,0.889944510291197,0.792582611254248
"IDN71+BankAccount","BankAccount","IDN71",0.380091567096426,0.380091567096426,0.380091567096426
"IDN71+CleanFuel","CleanFuel","IDN71",0.722974037379853,0.722974037379853,0.722974037379853
"IDN71+WaterOnsitePR","WaterOnsitePR","IDN71",0.807469421582259,0.807469421582259,0.807469421582259
"IDN71+AdolescentBirthRate","AdolescentBirthRate","IDN71",0.209632378753498,0.209632378753498,0.209632378753498
"IDN71+HouseholdBasic","HouseholdBasic","IDN71",0.550000238556797,0.550000238556797,0.550000238556797
"IDN71+TeenagePregnancy","TeenagePregnancy","IDN71",0.069325290752257,0.069325290752257,0.069325290752257
"IDN71+LearningPR","LearningPR","IDN71",0.973110927094376,0.973110927094376,0.973110927094376
"IDN71+SecondaryEducation2035","SecondaryEducation2035","IDN71",0.539499669361251,0.539499669361251,0.539499669361251
"KAZ2006+BasicWater","BasicWater","KAZ2006",0.899767162073474,0.899767162073474,0.899767162073474
"KAZ2010+NotOverweight","NotOverweight","KAZ2010",0.863505446954884,0.863505446954884,0.863505446954884
"KAZ2010+CleanWater","CleanWater","KAZ2010",0.952409149154121,0.952409149154121,0.952409149154121
"KAZ2010+Overweight","Overweight","KAZ2010",0.136494553045116,0.136494553045116,0.136494553045116
"KAZ2010+HouseholdTechNeed","HouseholdTechNeed","KAZ2010",0.092888560002046,0.092888560002046,0.092888560002046
"KAZ2010+SecondaryEducation2035","SecondaryEducation2035","KAZ2010",0.992131840294871,0.992131840294871,0.992131840294871
"KAZ2010+HouseholdBasic","HouseholdBasic","KAZ2010",0.870625540008589,0.870625540008589,0.870625540008589
"KAZ2010+CleanFuel","CleanFuel","KAZ2010",0.910778061863135,0.910778061863135,0.910778061863135
"KAZ2010+TeenPregnancy","TeenPregnancy","KAZ2010",0.03750306061259,0.03750306061259,0.03750306061259
"KAZ2010+Land","Land","KAZ2010",0.167170806797454,0.167170806797454,0.167170806797454
"KAZ2010+NotWasting","NotWasting","KAZ2010",0.959228704142811,0.959228704142811,0.959228704142811
"KAZ2010+InternetUse","InternetUse","KAZ2010",0.678738366536436,0.678738366536436,0.678738366536436
"KAZ2010+HigherEducation2535","HigherEducation2535","KAZ2010",0.340716529907117,0.340716529907117,0.340716529907117
"KAZ2010+MobilePhone","MobilePhone","KAZ2010",1000,1000,1000
"KAZ2010+HigherEducation35+","HigherEducation35+","KAZ2010",0.213402699627384,0.213402699627384,0.213402699627384
"KAZ2010+SecondaryEducation35+","SecondaryEducation35+","KAZ2010",0.920290031616679,0.920290031616679,0.920290031616679
"KAZ2010+AdolescentBirthRate","AdolescentBirthRate","KAZ2010",0.071056232621379,0.071056232621379,0.071056232621379
"KAZ2010+ReasonBeating","ReasonBeating","KAZ2010",0.122043458834999,0.122043458834999,0.122043458834999
"KAZ2010+ContraceptiveMethod","ContraceptiveMethod","KAZ2010",0.720750352377936,0.720750352377936,0.720750352377936
"KAZ2010+ChildMarriage15","ChildMarriage15","KAZ2010",0.002148930338915,0.002148930338915,0.002148930338915
"KAZ2010+ProfessionalHelp","ProfessionalHelp","KAZ2010",0.997989114301272,0.997989114301272,0.997989114301272
"KAZ2010+ChildHealth","ChildHealth","KAZ2010",0.745735102363055,0.745735102363055,0.745735102363055
"KAZ2010+BankCardHH","BankCardHH","KAZ2010",0.100689649873877,0.100689649873877,0.100689649873877
"KAZ2010+BasicWater","BasicWater","KAZ2010",0.92257191718002,0.92257191718002,0.92257191718002
"KAZ2010+ChildMarriage18","ChildMarriage18","KAZ2010",0.051149252572187,0.051149252572187,0.051149252572187
"KAZ2010+NotStunting","NotStunting","KAZ2010",0.868466293461659,0.868466293461659,0.868466293461659
"KAZ2010+Wasting","Wasting","KAZ2010",0.040771295857189,0.040771295857189,0.040771295857189
"KAZ2010+MobilePhoneHH","MobilePhoneHH","KAZ2010",0.875505801876119,0.875505801876119,0.875505801876119
"KAZ2010+Stunting","Stunting","KAZ2010",0.131533706538341,0.131533706538341,0.131533706538341
"KAZ2010+AccessElectricity","AccessElectricity","KAZ2010",0.99795605885036,0.99795605885036,0.99795605885036
"KAZ2010+SafeSanitation","SafeSanitation","KAZ2010",0.968476398699814,0.968476398699814,0.968476398699814
"KAZ2015+WaterOnstieHL","WaterOnstieHL","KAZ2015",0.899681046424072,0.899681046424072,0.899681046424072
"KAZ2015+HandwashHL","HandwashHL","KAZ2015",0.971774695390706,0.971774695390706,0.971774695390706
"KAZ2015+HouseholdBasic","HouseholdBasic","KAZ2015",0.962186260644244,0.962186260644244,0.962186260644244
"KAZ2015+SafeSanitationHL","SafeSanitationHL","KAZ2015",0.979063703460108,0.979063703460108,0.979063703460108
"KAZ2015+Land","Land","KAZ2015",0.534224357349676,0.534224357349676,0.534224357349676
"KAZ2015+LearningHL","LearningHL","KAZ2015",0.999633025987467,0.999633025987467,0.999633025987467
"KAZ2015+SecondaryEducation2035","SecondaryEducation2035","KAZ2015",0.940072622333597,0.940072622333597,0.940072622333597
"KAZ2015+Wasting","Wasting","KAZ2015",0.031143883866782,0.031143883866782,0.031143883866782
"KAZ2015+BankCardHH","BankCardHH","KAZ2015",0.789631693759012,0.789631693759012,0.789631693759012
"KAZ2015+MobilePhoneHH","MobilePhoneHH","KAZ2015",0.965694591718544,0.965694591718544,0.965694591718544
"KAZ2015+InternetUse","InternetUse","KAZ2015",0.945707616563927,0.945707616563927,0.945707616563927
"KAZ2015+ChildHealth","ChildHealth","KAZ2015",0.813863773949593,0.813863773949593,0.813863773949593
"KAZ2015+ProfessionalHelp","ProfessionalHelp","KAZ2015",0.993858542238805,0.993858542238805,0.993858542238805
"KAZ2015+SecondaryEducation35+","SecondaryEducation35+","KAZ2015",0.873036479166598,0.873036479166598,0.873036479166598
"KAZ2015+Overweight","Overweight","KAZ2015",0.095127164128074,0.095127164128074,0.095127164128074
"KAZ2015+NotCrowdedHL","NotCrowdedHL","KAZ2015",0.673826462621979,0.673826462621979,0.673826462621979
"KAZ2015+NotStunting","NotStunting","KAZ2015",0.916299748194415,0.916299748194415,0.916299748194415
"KAZ2015+MobilePhone","MobilePhone","KAZ2015",1000,1000,1000
"KAZ2015+HouseholdTechNeed","HouseholdTechNeed","KAZ2015",0.774077616973871,0.774077616973871,0.774077616973871
"KAZ2015+Covid","Covid","KAZ2015",0.580450827909879,0.580450827909879,0.580450827909879
"KAZ2015+CleanWater","CleanWater","KAZ2015",0.975566821383584,0.975566821383584,0.975566821383584
"KAZ2015+SafeSanitation","SafeSanitation","KAZ2015",0.977254756730531,0.977254756730531,0.977254756730531
"KAZ2015+NotWasting","NotWasting","KAZ2015",0.968856116133218,0.968856116133218,0.968856116133218
"KAZ2015+ReasonBeating","ReasonBeating","KAZ2015",0.141624308285937,0.141624308285937,0.141624308285937
"KAZ2015+NotOverweight","NotOverweight","KAZ2015",0.904872835871926,0.904872835871926,0.904872835871926
"KAZ2015+HigherEducation35+","HigherEducation35+","KAZ2015",0.233487413727352,0.233487413727352,0.233487413727352
"KAZ2015+ContraceptiveMethod","ContraceptiveMethod","KAZ2015",0.761480341452003,0.761480341452003,0.761480341452003
"KAZ2015+AdolescentBirthRate","AdolescentBirthRate","KAZ2015",0.059939057673147,0.059939057673147,0.059939057673147
"KAZ2015+TeenPregnancy","TeenPregnancy","KAZ2015",0.053614862504789,0.053614862504789,0.053614862504789
"KAZ2015+BasicWater","BasicWater","KAZ2015",0.960736378001772,0.960736378001772,0.960736378001772
"KAZ2015+HigherEducation2535","HigherEducation2535","KAZ2015",0.423824226965414,0.423824226965414,0.423824226965414
"KAZ2015+Stunting","Stunting","KAZ2015",0.083700251805585,0.083700251805585,0.083700251805585
"KAZ2015+CleanFuel","CleanFuel","KAZ2015",0.987265233356236,0.987265233356236,0.987265233356236
"KAZ2015+ChildMarriage15","ChildMarriage15","KAZ2015",1000,1000,1000
"KAZ2015+ChildMarriage18","ChildMarriage18","KAZ2015",0.070127864851937,0.070127864851937,0.070127864851937
"KIR2019+NoChildMarriage15","NoChildMarriage15","KIR2019",0.976203257295275,0.976203257295275,0.976203257295275
"KIR2019+ReasonBeating","ReasonBeating","KIR2019",0.702429454385143,0.702429454385143,0.702429454385143
"KIR2019+NoChildMarriage18","NoChildMarriage18","KIR2019",0.845102200617308,0.845102200617308,0.845102200617308
"KIR2019+EarlyChildBearing","EarlyChildBearing","KIR2019",0.138279904273716,0.138279904273716,0.138279904273716
"KIR2019+ChildMarriage18","ChildMarriage18","KIR2019",0.154897799382692,0.154897799382692,0.154897799382692
"KIR2019+MobilePhone","MobilePhone","KIR2019",0.516890525490482,0.516890525490482,0.516890525490482
"KIR2019+NoEarlyChildbearing","NoEarlyChildbearing","KIR2019",0.861720095726284,0.861720095726284,0.861720095726284
"KIR2019+Wasting","Wasting","KIR2019",0.036012646694034,0.036012646694034,0.036012646694034
"KIR2019+CleanWater","CleanWater","KIR2019",0.797329017919099,0.797329017919099,0.797329017919099
"KIR2019+NotOverweight","NotOverweight","KIR2019",0.978798504695218,0.978798504695218,0.978798504695218
"KIR2019+ChildMarriage15","ChildMarriage15","KIR2019",0.023796742704725,0.023796742704725,0.023796742704725
"KIR2019+SecondaryEducation35plus","SecondaryEducation35plus","KIR2019",0.081099421043586,0.081099421043586,0.081099421043586
"KIR2019+AccessElectricity","AccessElectricity","KIR2019",0.483533856341237,0.483533856341237,0.483533856341237
"KIR2019+HouseholdBasic","HouseholdBasic","KIR2019",0.060247767725841,0.060247767725841,0.060247767725841
"KIR2019+NotWasting","NotWasting","KIR2019",0.963987353305966,0.963987353305966,0.963987353305966
"KIR2019+BankCardHH","BankCardHH","KIR2019",0.413020051838622,0.413020051838622,0.413020051838622
"KIR2019+MobilePhoneHH","MobilePhoneHH","KIR2019",0.683351399055292,0.683351399055292,0.683351399055292
"KIR2019+NoViolenceJustifiedAgainstWomen","NoViolenceJustifiedAgainstWomen","KIR2019",0.297570545614857,0.297570545614857,0.297570545614857
"KIR2019+WaterOnstieHL","WaterOnstieHL","KIR2019",0.60084804997874,0.60084804997874,0.60084804997874
"KIR2019+SecondaryEducation2035","SecondaryEducation2035","KIR2019",0.184259542793188,0.184259542793188,0.184259542793188
"KIR2019+FinancialInclusion","FinancialInclusion","KIR2019",0.218271256334075,0.218271256334075,0.218271256334075
"KIR2019+Land","Land","KIR2019",0.47305959531863,0.47305959531863,0.47305959531863
"KIR2019+Stunting","Stunting","KIR2019",0.154039554333926,0.154039554333926,0.154039554333926
"KIR2019+CleanFuel","CleanFuel","KIR2019",0.093128020492038,0.093128020492038,0.093128020492038
"KIR2019+Overweight","Overweight","KIR2019",0.021201495304782,0.021201495304782,0.021201495304782
"KIR2019+InternetUse","InternetUse","KIR2019",0.474947803432023,0.474947803432023,0.474947803432023
"KIR2019+HouseholdTechNeed","HouseholdTechNeed","KIR2019",0.581339173396526,0.581339173396526,0.581339173396526
"KIR2019+HigherEducation35plus","HigherEducation35plus","KIR2019",0.066104772799749,0.066104772799749,0.066104772799749
"KIR2019+SafeSanitation","SafeSanitation","KIR2019",0.41617003720805,0.41617003720805,0.41617003720805
"KIR2019+NotStunting","NotStunting","KIR2019",0.845960445666074,0.845960445666074,0.845960445666074
"KIR2019+HandwashHL","HandwashHL","KIR2019",0.602600967782,0.602600967782,0.602600967782
"KIR2019+HigherEducation2535","HigherEducation2535","KIR2019",0.072918219420944,0.072918219420944,0.072918219420944
"KIR2019+ProfessionalHelp","ProfessionalHelp","KIR2019",0.99358258218301,0.99358258218301,0.99358258218301
"KIR2019+ContraceptiveMethod","ContraceptiveMethod","KIR2019",0.510893524517726,0.510893524517726,0.510893524517726
"KIR2019+BasicWater","BasicWater","KIR2019",0.760868433439843,0.760868433439843,0.760868433439843
"KIR2019+Covid","Covid","KIR2019",0.059102768547701,0.059102768547701,0.059102768547701
"KIR2019+SafeSanitationHL","SafeSanitationHL","KIR2019",0.445508707015591,0.445508707015591,0.445508707015591
"KIR2019+NotCrowdedHL","NotCrowdedHL","KIR2019",0.220192930517896,0.220192930517896,0.220192930517896
"KIR2019+LearningHL","LearningHL","KIR2019",0.837252752738618,0.837252752738618,0.837252752738618
"KGZ61+HigherEducation35+","HigherEducation35+","KGZ61",0.404899592831227,0.404899592831227,0.404899592831227
"KGZ61+MultiDeprivation","MultiDeprivation","KGZ61",0.04369672696225,0.04369672696225,0.04369672696225
"KGZ61+Overweight","Overweight","KGZ61",0.086678801033868,0.086678801033868,0.086678801033868
"KGZ61+Stunting","Stunting","KGZ61",0.179643495180021,0.179643495180021,0.179643495180021
"KGZ61+SecondaryEducation2035","SecondaryEducation2035","KGZ61",0.8719887573217,0.8719887573217,0.8719887573217
"KGZ61+HigherEducation2535","HigherEducation2535","KGZ61",0.442211666717114,0.442211666717114,0.442211666717114
"KGZ61+MobilePhone","MobilePhone","KGZ61",0.964815913928502,0.964815913928502,0.964815913928502
"KGZ61+BankCard","BankCard","KGZ61",0.04369672696225,0.04369672696225,0.04369672696225
"KGZ61+ContraceptiveMethod","ContraceptiveMethod","KGZ61",0.620967394263486,0.620967394263486,0.620967394263486
"KGZ61+Wasting","Wasting","KGZ61",0.027720775240331,0.027720775240331,0.027720775240331
"KGZ61+NotOverweight","NotOverweight","KGZ61",0.913321198966132,0.913321198966132,0.913321198966132
"KGZ61+CleanWater","CleanWater","KGZ61",0.881830002401587,0.881830002401587,0.881830002401587
"KGZ61+AccessElectricity","AccessElectricity","KGZ61",0.99808515846438,0.99808515846438,0.99808515846438
"KGZ61+SecondaryEducation35+","SecondaryEducation35+","KGZ61",0.821752765467532,0.821752765467532,0.821752765467532
"KGZ61+BasicWater","BasicWater","KGZ61",0.859977582950327,0.859977582950327,0.859977582950327
"KGZ61+ProfessionalHelp","ProfessionalHelp","KGZ61",0.997487991922336,0.997487991922336,0.997487991922336
"KGZ61+CleanFuel","CleanFuel","KGZ61",0.777067630005237,0.777067630005237,0.777067630005237
"KGZ61+Land","Land","KGZ61",0.784018841643146,0.784018841643146,0.784018841643146
"KGZ61+HouseholdBasic","HouseholdBasic","KGZ61",0.71585739315373,0.71585739315373,0.71585739315373
"KGZ61+NotStunting","NotStunting","KGZ61",0.820356504819979,0.820356504819979,0.820356504819979
"KGZ61+NotWasting","NotWasting","KGZ61",0.972279224759669,0.972279224759669,0.972279224759669
"KGZ61+HouseholdTechNeed","HouseholdTechNeed","KGZ61",0.964815913928502,0.964815913928502,0.964815913928502
